Packet,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
535,0.029084382578730583,0.058699797838926315,-0.024623587727546692,0.0,0.0,0.0,0,0,0
536,0.029084382578730583,0.058699797838926315,-0.024623587727546692,0.0,0.0,0.0,0,0,0
537,0.029084382578730583,0.058699797838926315,-0.024623587727546692,0.0,0.0,0.0,0,0,0
538,0.010310694575309753,0.11306210607290268,-0.009831591509282589,0.0,0.0,0.0,0,0,0
539,0.010310694575309753,0.11306210607290268,-0.009831591509282589,0.0,0.0,0.0,0,0,0
540,0.010310694575309753,0.11306210607290268,-0.009831591509282589,0.0,0.0,0.0,0,0,0
541,0.010310694575309753,0.11306210607290268,-0.009831591509282589,0.0,0.0,0.0,0,0,0
542,0.010310694575309753,0.11306210607290268,-0.009831591509282589,0.0,0.0,0.0,0,0,0
543,0.010310694575309753,0.11306210607290268,-0.009831591509282589,0.0,0.0,0.0,0,0,0
544,0.00933144986629486,0.04623247683048248,-0.0027571707032620907,0.0,0.0,0.0,0,0,0
545,0.00933144986629486,0.04623247683048248,-0.0027571707032620907,0.0,0.0,0.0,0,0,0
546,0.00933144986629486,0.04623247683048248,-0.0027571707032620907,0.0,0.0,0.0,0,0,0
547,0.00933144986629486,0.04623247683048248,-0.0027571707032620907,0.0,0.0,0.0,0,0,0
548,0.00933144986629486,0.04623247683048248,-0.0027571707032620907,0.0,0.0,0.0,0,0,0
549,0.012660401873290539,0.049123868346214294,-7.323692989302799e-05,0.0,0.0,0.0,0,0,0
550,0.012660401873290539,0.049123868346214294,-7.323692989302799e-05,0.0,0.0,0.0,0,0,0
551,0.012660401873290539,0.049123868346214294,-7.323692989302799e-05,0.0,0.0,0.0,0,0,0
552,0.012660401873290539,0.049123868346214294,-7.323692989302799e-05,0.0,0.0,0.0,0,0,0
553,0.012660401873290539,0.049123868346214294,-7.323692989302799e-05,0.0,0.0,0.0,0,0,0
554,0.012660401873290539,0.049123868346214294,-7.323692989302799e-05,0.0,0.0,0.0,0,0,0
555,0.012660401873290539,0.049123868346214294,-7.323692989302799e-05,0.0,0.0,0.0,0,0,0
556,0.0085439532995224,0.04644712805747986,0.006947122048586607,0.0,0.0,0.0,0,0,0
557,0.0085439532995224,0.04644712805747986,0.006947122048586607,0.0,0.0,0.0,0,0,0
558,0.0085439532995224,0.04644712805747986,0.006947122048586607,0.0,0.0,0.0,0,0,0
559,0.0085439532995224,0.04644712805747986,0.006947122048586607,0.0,0.0,0.0,0,0,0
560,0.0085439532995224,0.04644712805747986,0.006947122048586607,0.0,0.0,0.0,0,0,0
561,0.0085439532995224,0.04644712805747986,0.006947122048586607,0.0,0.0,0.0,0,0,0
562,0.005781190004199743,0.06126175820827484,-0.0004977448261342943,0.0,0.0,0.0,0,0,0
563,0.005781190004199743,0.06126175820827484,-0.0004977448261342943,0.0,0.0,0.0,0,0,0
564,0.005781190004199743,0.06126175820827484,-0.0004977448261342943,0.0,0.0,0.0,0,0,0
565,0.005781190004199743,0.06126175820827484,-0.0004977448261342943,0.0,0.0,0.0,0,0,0
566,0.005781190004199743,0.06126175820827484,-0.0004977448261342943,0.0,0.0,0.0,0,0,0
567,-0.007625961676239967,0.04677069932222366,-0.01372326910495758,0.0,0.0,0.0,0,0,0
568,-0.007625961676239967,0.04677069932222366,-0.01372326910495758,0.0,0.0,0.0,0,0,0
569,-0.007625961676239967,0.04677069932222366,-0.01372326910495758,0.0,0.0,0.0,0,0,0
570,-0.007625961676239967,0.04677069932222366,-0.01372326910495758,0.0,0.0,0.0,0,0,0
571,-0.007625961676239967,0.04677069932222366,-0.01372326910495758,0.0,0.0,0.0,0,0,0
572,-0.007625961676239967,0.04677069932222366,-0.01372326910495758,0.0,0.0,0.0,0,0,0
573,-0.016818394884467125,0.012565859593451023,-0.006966829299926758,0.0,0.0,0.0,0,0,0
574,-0.016818394884467125,0.012565859593451023,-0.006966829299926758,0.0,0.0,0.0,0,0,0
575,-0.016818394884467125,0.012565859593451023,-0.006966829299926758,0.0,0.0,0.0,0,0,0
576,-0.016818394884467125,0.012565859593451023,-0.006966829299926758,0.0,0.0,0.0,0,0,0
577,-0.016818394884467125,0.012565859593451023,-0.006966829299926758,0.0,0.0,0.0,0,0,0
578,-0.016818394884467125,0.012565859593451023,-0.006966829299926758,0.0,0.0,0.0,0,0,0
579,-0.003284742822870612,-2.210423735959921e-05,0.002752376953139901,0.0,0.0,0.0,0,0,0
580,-0.003284742822870612,-2.210423735959921e-05,0.002752376953139901,0.0,0.0,0.0,0,0,0
581,-0.003284742822870612,-2.210423735959921e-05,0.002752376953139901,0.0,0.0,0.0,0,0,0
582,-0.003284742822870612,-2.210423735959921e-05,0.002752376953139901,0.0,0.0,0.0,0,0,0
583,-0.003284742822870612,-2.210423735959921e-05,0.002752376953139901,0.0,0.0,0.0,0,0,0
584,0.01047288067638874,-0.004845088813453913,0.019355054944753647,0.0,0.0,0.0,0,0,0
585,0.01047288067638874,-0.004845088813453913,0.019355054944753647,0.0,0.0,0.0,0,0,0
586,0.01047288067638874,-0.004845088813453913,0.019355054944753647,0.0,0.0,0.0,0,0,0
587,0.01047288067638874,-0.004845088813453913,0.019355054944753647,0.0,0.0,0.0,0,0,0
588,0.01047288067638874,-0.004845088813453913,0.019355054944753647,0.0,0.0,0.0,0,0,0
589,0.01047288067638874,-0.004845088813453913,0.019355054944753647,0.0,0.0,0.0,0,0,0
590,0.01047288067638874,-0.004845088813453913,0.019355054944753647,0.0,0.0,0.0,0,0,0
591,0.016832510009407997,-0.09402716159820557,0.12300661951303482,0.0,0.0,0.0,0,0,0
592,0.016832510009407997,-0.09402716159820557,0.12300661951303482,0.0,0.0,0.0,0,0,0
593,0.016832510009407997,-0.09402716159820557,0.12300661951303482,0.0,0.0,0.0,0,0,0
594,0.016832510009407997,-0.09402716159820557,0.12300661951303482,0.0,0.0,0.0,0,0,0
595,0.016832510009407997,-0.09402716159820557,0.12300661951303482,0.0,0.0,0.0,0,0,0
596,0.016832510009407997,-0.09402716159820557,0.12300661951303482,0.0,0.0,0.0,0,0,0
597,-0.01878061145544052,0.3878372013568878,0.07573657482862473,0.0,0.0,-0.28353173828125,0,0,0
598,-0.01878061145544052,0.3878372013568878,0.07573657482862473,0.0,0.0,-0.28353173828125,0,0,0
599,-0.01878061145544052,0.3878372013568878,0.07573657482862473,0.0,0.0,-0.28353173828125,0,0,0
600,-0.01878061145544052,0.3878372013568878,0.07573657482862473,0.0,0.0,-0.28353173828125,0,0,0
601,-0.01878061145544052,0.3878372013568878,0.07573657482862473,0.0,0.0,-0.28353173828125,0,0,0
602,-0.052376121282577515,0.3091360032558441,0.0658503845334053,0.0,0.0,-0.3779073486328125,0,0,0
603,-0.052376121282577515,0.3091360032558441,0.0658503845334053,0.0,0.0,-0.3779073486328125,0,0,0
604,-0.052376121282577515,0.3091360032558441,0.0658503845334053,0.0,0.0,-0.3779073486328125,0,0,0
605,-0.052376121282577515,0.3091360032558441,0.0658503845334053,0.0,0.0,-0.3779073486328125,0,0,0
606,-0.052376121282577515,0.3091360032558441,0.0658503845334053,0.0,0.0,-0.3779073486328125,0,0,0
607,-0.052376121282577515,0.3091360032558441,0.0658503845334053,0.0,0.0,-0.3779073486328125,0,0,0
608,-0.052376121282577515,0.3091360032558441,0.0658503845334053,0.0,0.0,-0.3779073486328125,0,0,0
609,-0.17261198163032532,0.13253727555274963,0.03368525952100754,0.0,0.0,-0.28072412109375,0,0,0
610,-0.17261198163032532,0.13253727555274963,0.03368525952100754,0.0,0.0,-0.28072412109375,0,0,0
611,-0.17261198163032532,0.13253727555274963,0.03368525952100754,0.0,0.0,-0.28072412109375,0,0,0
612,-0.17261198163032532,0.13253727555274963,0.03368525952100754,0.0,0.0,-0.28072412109375,0,0,0
613,-0.17261198163032532,0.13253727555274963,0.03368525952100754,0.0,0.0,-0.28072412109375,0,0,0
614,-0.17261198163032532,0.13253727555274963,0.03368525952100754,0.0,0.0,-0.28072412109375,0,0,0
615,0.19884970784187317,0.757631242275238,-0.034390728920698166,0.0,0.0,-0.2635579833984375,0,0,0
616,0.19884970784187317,0.757631242275238,-0.034390728920698166,0.0,0.0,-0.2635579833984375,0,0,0
617,0.19884970784187317,0.757631242275238,-0.034390728920698166,0.0,0.0,-0.2635579833984375,0,0,0
618,0.19884970784187317,0.757631242275238,-0.034390728920698166,0.0,0.0,-0.2635579833984375,0,0,0
619,0.19884970784187317,0.757631242275238,-0.034390728920698166,0.0,0.0,-0.2635579833984375,0,0,0
620,0.45841097831726074,-0.2679760456085205,-0.08030948787927628,0.0,0.0,0.0,0,0,0
621,0.45841097831726074,-0.2679760456085205,-0.08030948787927628,0.0,0.0,0.0,0,0,0
622,0.45841097831726074,-0.2679760456085205,-0.08030948787927628,0.0,0.0,0.0,0,0,0
623,0.45841097831726074,-0.2679760456085205,-0.08030948787927628,0.0,0.0,0.0,0,0,0
624,0.45841097831726074,-0.2679760456085205,-0.08030948787927628,0.0,0.0,0.0,0,0,0
625,0.45841097831726074,-0.2679760456085205,-0.08030948787927628,0.0,0.0,0.0,0,0,0
626,0.11032863706350327,0.03356488421559334,-0.16779059171676636,0.0,0.0,0.0,0,0,0
627,0.11032863706350327,0.03356488421559334,-0.16779059171676636,0.0,0.0,0.0,0,0,0
628,0.11032863706350327,0.03356488421559334,-0.16779059171676636,0.0,0.0,0.0,0,0,0
629,0.11032863706350327,0.03356488421559334,-0.16779059171676636,0.0,0.0,0.0,0,0,0
630,0.11032863706350327,0.03356488421559334,-0.16779059171676636,0.0,0.0,0.0,0,0,0
631,0.11032863706350327,0.03356488421559334,-0.16779059171676636,0.0,0.0,0.0,0,0,0
632,-0.3527519404888153,-0.2792057991027832,-0.2131199985742569,0.0,0.0,0.0,0,0,0
633,-0.3527519404888153,-0.2792057991027832,-0.2131199985742569,0.0,0.0,0.0,0,0,0
634,-0.3527519404888153,-0.2792057991027832,-0.2131199985742569,0.0,0.0,0.0,0,0,0
635,-0.3527519404888153,-0.2792057991027832,-0.2131199985742569,0.0,0.0,0.0,0,0,0
636,-0.3527519404888153,-0.2792057991027832,-0.2131199985742569,0.0,0.0,0.0,0,0,0
637,-0.47471538186073303,-0.20447111129760742,-0.07877790182828903,0.0,0.0,0.0,0,0,0
638,-0.47471538186073303,-0.20447111129760742,-0.07877790182828903,0.0,0.0,0.0,0,0,0
639,-0.47471538186073303,-0.20447111129760742,-0.07877790182828903,0.0,0.0,0.0,0,0,0
640,-0.47471538186073303,-0.20447111129760742,-0.07877790182828903,0.0,0.0,0.0,0,0,0
641,-0.47471538186073303,-0.20447111129760742,-0.07877790182828903,0.0,0.0,0.0,0,0,0
642,-0.47471538186073303,-0.20447111129760742,-0.07877790182828903,0.0,0.0,0.0,0,0,0
643,-0.47471538186073303,-0.20447111129760742,-0.07877790182828903,0.0,0.0,0.0,0,0,0
644,-0.14175580441951752,-0.09969010949134827,-0.03410390764474869,0.0,0.0,0.17996923828125,0,0,0
645,-0.14175580441951752,-0.09969010949134827,-0.03410390764474869,0.0,0.0,0.17996923828125,0,0,0
646,-0.14175580441951752,-0.09969010949134827,-0.03410390764474869,0.0,0.0,0.17996923828125,0,0,0
647,-0.14175580441951752,-0.09969010949134827,-0.03410390764474869,0.0,0.0,0.17996923828125,0,0,0
648,-0.14175580441951752,-0.09969010949134827,-0.03410390764474869,0.0,0.0,0.17996923828125,0,0,0
649,-0.14175580441951752,-0.09969010949134827,-0.03410390764474869,0.0,0.0,0.17996923828125,0,0,0
650,0.11175636202096939,-0.21735282242298126,-0.0412217378616333,0.0,0.0,0.200202392578125,0,0,0
651,0.11175636202096939,-0.21735282242298126,-0.0412217378616333,0.0,0.0,0.200202392578125,0,0,0
652,0.11175636202096939,-0.21735282242298126,-0.0412217378616333,0.0,0.0,0.200202392578125,0,0,0
653,0.11175636202096939,-0.21735282242298126,-0.0412217378616333,0.0,0.0,0.200202392578125,0,0,0
654,0.11175636202096939,-0.21735282242298126,-0.0412217378616333,0.0,0.0,0.200202392578125,0,0,0
655,0.11074089258909225,-0.39852073788642883,0.024032898247241974,0.0,0.0,0.245429443359375,0,0,0
656,0.11074089258909225,-0.39852073788642883,0.024032898247241974,0.0,0.0,0.245429443359375,0,0,0
657,0.11074089258909225,-0.39852073788642883,0.024032898247241974,0.0,0.0,0.245429443359375,0,0,0
658,0.11074089258909225,-0.39852073788642883,0.024032898247241974,0.0,0.0,0.245429443359375,0,0,0
659,0.11074089258909225,-0.39852073788642883,0.024032898247241974,0.0,0.0,0.245429443359375,0,0,0
660,0.11074089258909225,-0.39852073788642883,0.024032898247241974,0.0,0.0,0.245429443359375,0,0,0
661,0.11074089258909225,-0.39852073788642883,0.024032898247241974,0.0,0.0,0.245429443359375,0,0,0
662,0.4732048511505127,-0.11550422757863998,0.14628317952156067,0.0,0.0,0.2986368408203125,0,0,0
663,0.4732048511505127,-0.11550422757863998,0.14628317952156067,0.0,0.0,0.2986368408203125,0,0,0
664,0.4732048511505127,-0.11550422757863998,0.14628317952156067,0.0,0.0,0.2986368408203125,0,0,0
665,0.4732048511505127,-0.11550422757863998,0.14628317952156067,0.0,0.0,0.2986368408203125,0,0,0
666,0.4732048511505127,-0.11550422757863998,0.14628317952156067,0.0,0.0,0.2986368408203125,0,0,0
667,0.4732048511505127,-0.11550422757863998,0.14628317952156067,0.0,0.0,0.2986368408203125,0,0,0
668,-0.08769097179174423,-0.12855423986911774,0.03808320313692093,0.0,0.0,0.2668680419921875,0,0,0
669,-0.08769097179174423,-0.12855423986911774,0.03808320313692093,0.0,0.0,0.2668680419921875,0,0,0
670,-0.08769097179174423,-0.12855423986911774,0.03808320313692093,0.0,0.0,0.2668680419921875,0,0,0
671,-0.08769097179174423,-0.12855423986911774,0.03808320313692093,0.0,0.0,0.2668680419921875,0,0,0
672,-0.08769097179174423,-0.12855423986911774,0.03808320313692093,0.0,0.0,0.2668680419921875,0,0,0
673,-0.4766152799129486,-0.02009701170027256,-0.07415199279785156,0.0,0.0,0.30057470703125,0,0,0
674,-0.4766152799129486,-0.02009701170027256,-0.07415199279785156,0.0,0.0,0.30057470703125,0,0,0
675,-0.4766152799129486,-0.02009701170027256,-0.07415199279785156,0.0,0.0,0.30057470703125,0,0,0
676,-0.4766152799129486,-0.02009701170027256,-0.07415199279785156,0.0,0.0,0.30057470703125,0,0,0
677,-0.4766152799129486,-0.02009701170027256,-0.07415199279785156,0.0,0.0,0.30057470703125,0,0,0
678,-0.313996821641922,0.17847466468811035,-0.12378372997045517,0.0,0.0,0.299994873046875,0,0,0
679,-0.313996821641922,0.17847466468811035,-0.12378372997045517,0.0,0.0,0.299994873046875,0,0,0
680,-0.313996821641922,0.17847466468811035,-0.12378372997045517,0.0,0.0,0.299994873046875,0,0,0
681,-0.313996821641922,0.17847466468811035,-0.12378372997045517,0.0,0.0,0.299994873046875,0,0,0
682,-0.313996821641922,0.17847466468811035,-0.12378372997045517,0.0,0.0,0.299994873046875,0,0,0
683,-0.313996821641922,0.17847466468811035,-0.12378372997045517,0.0,0.0,0.299994873046875,0,0,0
684,-0.252397358417511,-0.030947262421250343,0.07959948480129242,0.0,0.0,0.298896240234375,0,0,0
685,-0.252397358417511,-0.030947262421250343,0.07959948480129242,0.0,0.0,0.298896240234375,0,0,0
686,-0.252397358417511,-0.030947262421250343,0.07959948480129242,0.0,0.0,0.298896240234375,0,0,0
687,-0.252397358417511,-0.030947262421250343,0.07959948480129242,0.0,0.0,0.298896240234375,0,0,0
688,-0.252397358417511,-0.030947262421250343,0.07959948480129242,0.0,0.0,0.298896240234375,0,0,0
689,0.2562991678714752,0.11270151287317276,0.10340175777673721,0.0,0.0,0.276130126953125,0,0,0
690,0.2562991678714752,0.11270151287317276,0.10340175777673721,0.0,0.0,0.276130126953125,0,0,0
691,0.2562991678714752,0.11270151287317276,0.10340175777673721,0.0,0.0,0.276130126953125,0,0,0
692,0.2562991678714752,0.11270151287317276,0.10340175777673721,0.0,0.0,0.276130126953125,0,0,0
693,0.2562991678714752,0.11270151287317276,0.10340175777673721,0.0,0.0,0.276130126953125,0,0,0
694,0.2562991678714752,0.11270151287317276,0.10340175777673721,0.0,0.0,0.276130126953125,0,0,0
695,0.2562991678714752,0.11270151287317276,0.10340175777673721,0.0,0.0,0.276130126953125,0,0,0
696,0.33893224596977234,0.15270937979221344,-0.09404847025871277,0.0,0.0,0.143439697265625,0,0,0
697,0.33893224596977234,0.15270937979221344,-0.09404847025871277,0.0,0.0,0.143439697265625,0,0,0
698,0.33893224596977234,0.15270937979221344,-0.09404847025871277,0.0,0.0,0.143439697265625,0,0,0
699,0.33893224596977234,0.15270937979221344,-0.09404847025871277,0.0,0.0,0.143439697265625,0,0,0
700,0.33893224596977234,0.15270937979221344,-0.09404847025871277,0.0,0.0,0.143439697265625,0,0,0
701,0.33893224596977234,0.15270937979221344,-0.09404847025871277,0.0,0.0,0.143439697265625,0,0,0
702,0.7635802030563354,0.06059383973479271,-0.04055594652891159,0.0,0.0,0.0,0,0,0
703,0.7635802030563354,0.06059383973479271,-0.04055594652891159,0.0,0.0,0.0,0,0,0
704,0.7635802030563354,0.06059383973479271,-0.04055594652891159,0.0,0.0,0.0,0,0,0
705,0.7635802030563354,0.06059383973479271,-0.04055594652891159,0.0,0.0,0.0,0,0,0
706,0.7635802030563354,0.06059383973479271,-0.04055594652891159,0.0,0.0,0.0,0,0,0
707,0.0706683099269867,0.14540539681911469,0.08585178852081299,0.0,0.0,-0.154961181640625,0,0,0
708,0.0706683099269867,0.14540539681911469,0.08585178852081299,0.0,0.0,-0.154961181640625,0,0,0
709,0.0706683099269867,0.14540539681911469,0.08585178852081299,0.0,0.0,-0.154961181640625,0,0,0
710,0.0706683099269867,0.14540539681911469,0.08585178852081299,0.0,0.0,-0.154961181640625,0,0,0
711,0.0706683099269867,0.14540539681911469,0.08585178852081299,0.0,0.0,-0.154961181640625,0,0,0
712,0.0706683099269867,0.14540539681911469,0.08585178852081299,0.0,0.0,-0.154961181640625,0,0,0
713,-0.128608837723732,0.24006906151771545,0.12200180441141129,0.0,0.0,-0.1312032470703125,0,0,0
714,-0.128608837723732,0.24006906151771545,0.12200180441141129,0.0,0.0,-0.1312032470703125,0,0,0
715,-0.128608837723732,0.24006906151771545,0.12200180441141129,0.0,0.0,-0.1312032470703125,0,0,0
716,-0.128608837723732,0.24006906151771545,0.12200180441141129,0.0,0.0,-0.1312032470703125,0,0,0
717,-0.128608837723732,0.24006906151771545,0.12200180441141129,0.0,0.0,-0.1312032470703125,0,0,0
718,-0.04990497604012489,0.20779554545879364,0.10737679153680801,0.0,0.0,-0.27388818359375,0,0,0
719,-0.04990497604012489,0.20779554545879364,0.10737679153680801,0.0,0.0,-0.27388818359375,0,0,0
720,-0.04990497604012489,0.20779554545879364,0.10737679153680801,0.0,0.0,-0.27388818359375,0,0,0
721,-0.04990497604012489,0.20779554545879364,0.10737679153680801,0.0,0.0,-0.27388818359375,0,0,0
722,-0.04990497604012489,0.20779554545879364,0.10737679153680801,0.0,0.0,-0.27388818359375,0,0,0
723,-0.4630158543586731,-0.13654612004756927,0.12461090087890625,0.0,0.0,-0.222771240234375,0,0,0
724,-0.4630158543586731,-0.13654612004756927,0.12461090087890625,0.0,0.0,-0.222771240234375,0,0,0
725,-0.4630158543586731,-0.13654612004756927,0.12461090087890625,0.0,0.0,-0.222771240234375,0,0,0
726,-0.4630158543586731,-0.13654612004756927,0.12461090087890625,0.0,0.0,-0.222771240234375,0,0,0
727,-0.4630158543586731,-0.13654612004756927,0.12461090087890625,0.0,0.0,-0.222771240234375,0,0,0
728,-0.4630158543586731,-0.13654612004756927,0.12461090087890625,0.0,0.0,-0.222771240234375,0,0,0
729,-0.4630158543586731,-0.13654612004756927,0.12461090087890625,0.0,0.0,-0.222771240234375,0,0,0
730,-0.1627228707075119,-0.06651537865400314,0.06131262704730034,0.0,0.0,-0.248772216796875,0,0,0
731,-0.1627228707075119,-0.06651537865400314,0.06131262704730034,0.0,0.0,-0.248772216796875,0,0,0
732,-0.1627228707075119,-0.06651537865400314,0.06131262704730034,0.0,0.0,-0.248772216796875,0,0,0
733,-0.1627228707075119,-0.06651537865400314,0.06131262704730034,0.0,0.0,-0.248772216796875,0,0,0
734,-0.1627228707075119,-0.06651537865400314,0.06131262704730034,0.0,0.0,-0.248772216796875,0,0,0
735,-0.1627228707075119,-0.06651537865400314,0.06131262704730034,0.0,0.0,-0.248772216796875,0,0,0
736,0.04809322580695152,-0.41922762989997864,0.012389558367431164,0.0,0.0,-0.1972432861328125,0,0,0
737,0.04809322580695152,-0.41922762989997864,0.012389558367431164,0.0,0.0,-0.1972432861328125,0,0,0
738,0.04809322580695152,-0.41922762989997864,0.012389558367431164,0.0,0.0,-0.1972432861328125,0,0,0
739,0.04809322580695152,-0.41922762989997864,0.012389558367431164,0.0,0.0,-0.1972432861328125,0,0,0
740,0.04809322580695152,-0.41922762989997864,0.012389558367431164,0.0,0.0,-0.1972432861328125,0,0,0
741,-0.25721102952957153,-0.2525542080402374,0.0399109311401844,0.0,0.0,0.0,0,0,0
742,-0.25721102952957153,-0.2525542080402374,0.0399109311401844,0.0,0.0,0.0,0,0,0
743,-0.25721102952957153,-0.2525542080402374,0.0399109311401844,0.0,0.0,0.0,0,0,0
744,-0.25721102952957153,-0.2525542080402374,0.0399109311401844,0.0,0.0,0.0,0,0,0
745,-0.25721102952957153,-0.2525542080402374,0.0399109311401844,0.0,0.0,0.0,0,0,0
746,-0.25721102952957153,-0.2525542080402374,0.0399109311401844,0.0,0.0,0.0,0,0,0
747,-0.25721102952957153,-0.2525542080402374,0.0399109311401844,0.0,0.0,0.0,0,0,0
748,-0.04577920585870743,-0.4062441885471344,-0.018433336168527603,0.0,0.0,-0.1419149169921875,0,0,0
749,-0.04577920585870743,-0.4062441885471344,-0.018433336168527603,0.0,0.0,-0.1419149169921875,0,0,0
750,-0.04577920585870743,-0.4062441885471344,-0.018433336168527603,0.0,0.0,-0.1419149169921875,0,0,0
751,-0.04577920585870743,-0.4062441885471344,-0.018433336168527603,0.0,0.0,-0.1419149169921875,0,0,0
752,-0.04577920585870743,-0.4062441885471344,-0.018433336168527603,0.0,0.0,-0.1419149169921875,0,0,0
753,-0.04577920585870743,-0.4062441885471344,-0.018433336168527603,0.0,0.0,-0.1419149169921875,0,0,0
754,0.46216416358947754,-0.32309362292289734,-0.049072206020355225,0.0,0.0,-0.1304708251953125,0,0,0
755,0.46216416358947754,-0.32309362292289734,-0.049072206020355225,0.0,0.0,-0.1304708251953125,0,0,0
756,0.46216416358947754,-0.32309362292289734,-0.049072206020355225,0.0,0.0,-0.1304708251953125,0,0,0
757,0.46216416358947754,-0.32309362292289734,-0.049072206020355225,0.0,0.0,-0.1304708251953125,0,0,0
758,0.46216416358947754,-0.32309362292289734,-0.049072206020355225,0.0,0.0,-0.1304708251953125,0,0,0
759,-0.01763278990983963,0.15939044952392578,-0.005771868862211704,0.0,0.0,0.0,0,0,0
760,-0.01763278990983963,0.15939044952392578,-0.005771868862211704,0.0,0.0,0.0,0,0,0
761,-0.01763278990983963,0.15939044952392578,-0.005771868862211704,0.0,0.0,0.0,0,0,0
762,-0.01763278990983963,0.15939044952392578,-0.005771868862211704,0.0,0.0,0.0,0,0,0
763,-0.01763278990983963,0.15939044952392578,-0.005771868862211704,0.0,0.0,0.0,0,0,0
764,-0.01763278990983963,0.15939044952392578,-0.005771868862211704,0.0,0.0,0.0,0,0,0
765,0.3611997365951538,0.13113698363304138,-0.07599303126335144,0.0,0.0,0.0,0,0,0
766,0.3611997365951538,0.13113698363304138,-0.07599303126335144,0.0,0.0,0.0,0,0,0
767,0.3611997365951538,0.13113698363304138,-0.07599303126335144,0.0,0.0,0.0,0,0,0
768,0.3611997365951538,0.13113698363304138,-0.07599303126335144,0.0,0.0,0.0,0,0,0
769,0.3611997365951538,0.13113698363304138,-0.07599303126335144,0.0,0.0,0.0,0,0,0
770,0.3611997365951538,0.13113698363304138,-0.07599303126335144,0.0,0.0,0.0,0,0,0
771,-0.026545856148004532,0.18347209692001343,-0.017462346702814102,0.0,0.0,0.0,0,0,0
772,-0.026545856148004532,0.18347209692001343,-0.017462346702814102,0.0,0.0,0.0,0,0,0
773,-0.026545856148004532,0.18347209692001343,-0.017462346702814102,0.0,0.0,0.0,0,0,0
774,-0.026545856148004532,0.18347209692001343,-0.017462346702814102,0.0,0.0,0.0,0,0,0
775,-0.026545856148004532,0.18347209692001343,-0.017462346702814102,0.0,0.0,0.0,0,0,0
776,-0.006724747829139233,0.04405667260289192,-0.018604043871164322,0.0,0.0,0.0,0,0,0
777,-0.006724747829139233,0.04405667260289192,-0.018604043871164322,0.0,0.0,0.0,0,0,0
778,-0.006724747829139233,0.04405667260289192,-0.018604043871164322,0.0,0.0,0.0,0,0,0
779,-0.006724747829139233,0.04405667260289192,-0.018604043871164322,0.0,0.0,0.0,0,0,0
780,-0.006724747829139233,0.04405667260289192,-0.018604043871164322,0.0,0.0,0.0,0,0,0
781,-0.006724747829139233,0.04405667260289192,-0.018604043871164322,0.0,0.0,0.0,0,0,0
782,-0.006724747829139233,0.04405667260289192,-0.018604043871164322,0.0,0.0,0.0,0,0,0
783,-0.01236532349139452,0.009252620860934258,-0.010661965236067772,0.0,0.0,0.0,0,0,0
784,-0.01236532349139452,0.009252620860934258,-0.010661965236067772,0.0,0.0,0.0,0,0,0
785,-0.01236532349139452,0.009252620860934258,-0.010661965236067772,0.0,0.0,0.0,0,0,0
786,-0.01236532349139452,0.009252620860934258,-0.010661965236067772,0.0,0.0,0.0,0,0,0
787,-0.01236532349139452,0.009252620860934258,-0.010661965236067772,0.0,0.0,0.0,0,0,0
788,-0.01236532349139452,0.009252620860934258,-0.010661965236067772,0.0,0.0,0.0,0,0,0
789,-0.006058691535145044,-0.007979096844792366,-0.0024525050539523363,0.0,0.0,0.0,0,0,0
790,-0.006058691535145044,-0.007979096844792366,-0.0024525050539523363,0.0,0.0,0.0,0,0,0
791,-0.006058691535145044,-0.007979096844792366,-0.0024525050539523363,0.0,0.0,0.0,0,0,0
792,-0.006058691535145044,-0.007979096844792366,-0.0024525050539523363,0.0,0.0,0.0,0,0,0
793,-0.006058691535145044,-0.007979096844792366,-0.0024525050539523363,0.0,0.0,0.0,0,0,0
794,0.015027685090899467,-0.04597148671746254,0.03157523646950722,0.0,0.0,0.0,0,0,0
795,0.015027685090899467,-0.04597148671746254,0.03157523646950722,0.0,0.0,0.0,0,0,0
796,0.015027685090899467,-0.04597148671746254,0.03157523646950722,0.0,0.0,0.0,0,0,0
797,0.015027685090899467,-0.04597148671746254,0.03157523646950722,0.0,0.0,0.0,0,0,0
798,0.015027685090899467,-0.04597148671746254,0.03157523646950722,0.0,0.0,0.0,0,0,0
799,0.015027685090899467,-0.04597148671746254,0.03157523646950722,0.0,0.0,0.0,0,0,0
800,0.015027685090899467,-0.04597148671746254,0.03157523646950722,0.0,0.0,0.0,0,0,0
801,-0.005014998838305473,-0.14443200826644897,0.12538482248783112,0.0,0.0,-0.116142822265625,0,0,0
802,-0.005014998838305473,-0.14443200826644897,0.12538482248783112,0.0,0.0,-0.116142822265625,0,0,0
803,-0.005014998838305473,-0.14443200826644897,0.12538482248783112,0.0,0.0,-0.116142822265625,0,0,0
804,-0.005014998838305473,-0.14443200826644897,0.12538482248783112,0.0,0.0,-0.116142822265625,0,0,0
805,-0.005014998838305473,-0.14443200826644897,0.12538482248783112,0.0,0.0,-0.116142822265625,0,0,0
806,-0.005014998838305473,-0.14443200826644897,0.12538482248783112,0.0,0.0,-0.116142822265625,0,0,0
